news,code
"[안병용 의정부시장은 5일 이천시 서희청소년문화센터 강당에 마련된 이천 물류창고 화재 희생자 합동분향소를 찾아 조문했다.4월29일 이천시 소재 물류창고에서 발생한 화재로 48명의 사상자가 발생했으며, 화재 원인은 현재 조사 중에 있다.안병용 시장은 합동분향소 헌화를 마친 뒤 유족에게 깊은 조의를 표하고 엄태준 이천시장에게 보다 빠른 사고 수습에 의정부시 및 경기도시장군수협의회 차원에서 협조를 다하겠다고 위로했다.한편 안병용 시장은 1일에도 이천시청에 방문해 협의회와 의정부시 성금 각 500만원 등 총 1000만원을 전달한 바 있다.※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지",사회
"이재용 삼성전자 부회장의 6일 대국민 사과가 그를 상대로 한 수사·재판에 어떤 영향을 끼칠지 주목된다. 검찰은 제일모직·삼성물산 합병과 이에 따른 경영권 승계 의혹과 관련해 이 부회장을 수사선상에 올려놓고 있다. 또 법원에서는 이 부회장 뇌물 사건의 파기환송심이 진행 중이다.서울중앙지검 경제범죄형사부는 최근 정현호 삼성전자 사장, 최치훈 삼성물산 이사회 의장, 김태한 삼성바이오로직스 대표 등 삼성의 사장급 임원들을 잇따라 소환 조사하고 있다. 제일모직·삼성물산 합병을 통한 경영권 승계 의혹과 이와 연결된 삼성바이오의 분식회계 의혹 등을 확인하기 위해서다. 검찰은 조만간 임원들의 신병처리 방향을 결정하고 이 부회장을 소환 조사할 것으로 관측된다.이 부회장의 대국민 사과에도 불구하고 검찰은 계획대로 수사를 진행할 것으로 보인다. 검찰 관계자는 “이 부회장의 발표에 대한 별도 입장은 없다”며 “수사 의지는 충분히 있다”고 말했다. 지난해 수사에 관여했던 검찰 관계자도 “사과는 사과, 수사는 수사”라고 했다. 전성인 홍익대 경제학부 교수는 “수사를 지휘하는 이복현 경제범죄형사부장이 과거부터 수사를 이어온 만큼 자발적으로 수사 일정을 회피하지는 않을 것으로 본다”고 말했다.이 부회장은 이날 경영권 승계 의혹이 논란이 된 점은 사과했지만, 경영권 승계 사실을 명확히 인정하지는 않았다. 이는 향후 검찰 조사에 대비하기 위한 차원으로 풀이된다. 판사 출신의 한 변호사는 “이 부회장이 경영권 승계 과정에 문제가 있었다는 점을 인정했다면, 경영권을 승계 이전 상태로 복구해야 한다는 요구에 직면할 수밖에 없었을 것”이라고 말했다.이 부회장의 사과가 그의 국정농단 사건 재판에 유리하게 작용할지는 지켜봐야 한다. 대법원은 지난해 8월 이 부회장이 박근혜 전 대통령에게 경영권 승계작업 관련 부정한 청탁을 했다고 인정했다. 문제는 양형이다. 법원은 이 부회장에게 사과를 권고한 삼성 준법감시위원회의 운영이 감경사유가 될 수 있다고 보는 반면, 시민사회에서는 준법감시위 도입은 면죄부라고 비판했다.서울고법 형사1부(재판장 정준영)는 지난해 10월 미국의 연방양형지침서 8장을 모티브로 한 준법감시제도 도입을 처음 거론했다. 그러자 정치권과 시민단체들이 ‘재벌 총수 봐주기’라며 문제를 제기했다. 특검은 정 재판장이 불공정한 재판 진행을 했다면서 그에 대한 기피신청까지 냈다. 특검은 한국 특유의 재벌체제 속에서는 준법감시제도가 실효성이 없고, 준법감시제도 도입을 양형에 반영할 법적 근거도 없다고 했다. 현직 판사가 법원 내부통신망에 공개적으로 준법감시제도의 양형 반영을 비판하는 글을 올리기도 했다.그럼에도 준법감시제도 도입을 이 부회장의 감형에 반영할 가능성은 여전히 남아 있다. 서울고법 형사3부(재판장 배준현)가 지난달 17일 특검의 정 재판장 기피신청을 기각하면서, 법원이 준법감시제도 도입을 유리한 양형사유로 고려해도 위법하지 않다고 판단했기 때문이다. 재판부는 현행 양형기준에 양형요소로 규정돼 있는 ‘진지한 반성’에 준법감시제도 도입이 해당될 수 있다고 했다. 특검은 기피신청 기각에 대해 대법원에 재항고 했다.윤지원·이혜리 기자 yjw@kyunghyang.com©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지",사회
"[앵커]다음 주 고등학교 3학년부터 순차적인 등교수업이 시작되는데, 교실 방역에 난제가 등장했습니다.바로 때 이른 더위 때문인데요.교실 에어컨을 틀자니 코로나19 전파 가능성이 있기 때문입니다.김종균 기자입니다.[기자]등교수업을 준비하는 선생님은 벌써 여름 교실이 걱정입니다.[이종대 / 서울 도선고 교사 : 사실 선생님들께서도 걱정하는 부분이 마스크를 쓰고 3~4시간씩 수업을 하는 것에 대한 체력적인 부담, 그다음에 더위, 이런 것들 때문에 많은 걱정을 하고 계십니다.]학교에서 마스크 착용은 의무입니다.아무리 더워도 학생은 교실에서 마스크를 쓰고 공부해야 합니다.문제는 시원한 에어컨입니다.지난 3월 교육부가 내놓은 '등교 개학 시 지켜야 할 수칙'을 보면, 에어컨이나 공기청정기를 사용하지 말라고 권고하고 있습니다.교실 에어컨을 통해 바이러스가 전파될 가능성을 우려해섭니다.하지만 최근 기온이 오르면서 교실 에어컨 사용 금지 수칙을 그대로 적용하기는 어려워 보입니다.[설대우 / 중앙대 약학대학 교수 : 마스크는 굉장히 중요한 보호 수단인데도 기온이 높아지고 에어컨을 틀지 못하기 때문에 마스크를 벗음으로 해서 오히려 학생들이 위험에 빠질 수 있는 것이거든요.]마스크를 벗을 수도 없고 에어컨을 켜지 않을 수도 없는 상황.자주 교실을 환기하는 방법 외에는 뾰족한 수가 없어 보입니다.[정은경 / 중앙방역대책본부장 : 현재 에어컨을 사용하더라도 수시로 창문을 통해서 환기를 같이 시키면서 사용하면 가능하다고 보고 있어서 그런 부분들에 대해서는 계속 전문가들 의견을 모아서….]교실 창문을 열어놓고 에어컨을 틀자는 의견도 나왔습니다.[이재갑 / 한림대 강남성심병원 감염내과 교수 : 어느 정도 전력의 낭비를 고려하더라도 환기를 시켜놓고, 창문을 에어컨 방향 반대쪽으로 해서 공기의 흐름이 한쪽 방향으로 흐를 수 있게끔 창문을 열어놓고 에어컨을 트는 방법도 고려할 필요가 있고요.]여름방학을 줄여 8월에도 교실 수업을 해야 하는 선생님과 학생들은 혼란스럽습니다.교육부는 에어컨 사용에 대한 새로운 지침을 마련하기로 했지만, 아직 결정된 건 없습니다.YTN 김종균[chongkim@ytn.co.kr]입니다.※ '당신의 제보가 뉴스가 됩니다' YTN은 여러분의 소중한 제보를 기다립니다.[카카오톡] YTN을 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr [온라인 제보] www.ytn.co.kr[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",사회
"38명의 사망자가 발생한 경기 이천 물류창고 화재 현장에서 6일 경찰과 소방 등 관계기관이 세 번째 합동 감식을 했다. 고용노동부는 시공사에 대한 특별감독에 착수했다.이날 현장 감식은 불이 시작된 지점을 특정할 수 있는 건물 지하부의 탄 흔적 등을 분석하는 데 초점이 맞춰졌다. 건물 전체에 설치된 전기와 가스 시설에 대한 감식도 병행했는데, 경찰은 사고 초기와 마찬가지로 불이 건물 지하부에서 시작된 것으로 추정했다.경찰 관계자는 “1∼3차 현장 감식에 대한 국립과학수사연구원의 최종 감정 결과가 언제 나올지는 예단하기 어렵다”고 했다.이날 노동부는 이천 물류창고 공사 현장 시공사를 상대로 7일부터 2주간 특별감독에 들어간다고 밝혔다. 특별감독은 화재 사고 현장뿐 아니라 원청 시공사인 건설업체 본사와 (주)건우가 시공 중인 전국 물류·냉동창고 3곳을 대상으로 한다. 아울러 이번 사고 희생자 대부분이 하청업체 소속 일용직 노동자들인 만큼 건우가 하청노동자를 위한 안전조치 의무를 제대로 이행했는지 점검할 계획이다. 노동부는 또 이번과 같은 대형화재 재발을 막기 위해 전국 건설 현장 337곳을 대상으로 7일부터 5주간 긴급감독을 벌일 예정이다.최인진·이효상 기자 ijchoi@kyunghyang.com©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지",사회
"[앵커]코로나19 신규 확진자가 2명 발생해 78일 만에 최저치를 기록했습니다.방역 당국은 생활 속 거리 두기가 새로운 일상이 될 수 있도록 개인방역 수칙을 지켜줄 것을 강조했습니다.한영규 기자가 보도합니다.[기자]코로나19 신규 확진자가 하루 동안 2명 발생했습니다.지난 2월 18일 이후 78일 만에 최저치를 기록했습니다.신규 환자 2명은 검역 단계에서 확진됐고 국내에서 지역 감염 사례는 없었습니다.수도권과 대구 경북 등 전국 모든 지역에서 사흘 연속 신규 환자 발생이 없었습니다.[김강립 / 중앙재난안전대책본부 1총괄조정관 : 최근의 안정적인 방역상황에도 불구하고 코로나19의 위험이 끝나지 않았다는 점을 명심해주십시오. 손 씻기, 기침 예절, 마스크 착용 등 방역수칙을 철저히 지켜주실 것을 당부드립니다.]방역 당국은 상황이 악화할 경우 언제든 강화된 사회적 거리 두기로 돌아갈 수 있다고 밝히고 있습니다.생활 속 거리 두기가 새로운 일상이 될 수 있도록 개인과 사회가 함께 노력하는 것이 필요하다고 강조했습니다.[정은경 / 중앙방역대책본부장 : 아프면 3~4일 집에 머물기 그리고 두 팔 간격의 건강한 거리 두기, 손 씻기, 기침 예절, 매일 2번 이상의 환기와 주기적인 소독 그리고 '거리는 멀어져도 마음은 가까이'라는 개인방역 5대 기본수칙을 준수해 주실 것을 당부를 드립니다.]65세 이상 노인과 고위험군은 가급적 집에 머물고, 아플 때는 보건소에 연락하고 선별진료소를 방문해 진료를 받아야 합니다.외출할 때는 2m 거리 두기가 어려운 밀폐된 장소에는 가지 않는 것이 중요합니다.특히 연휴 기간 여행과 모임이 많아졌기 때문에 가족이나 여행 동행자 중 2명 이상 유증상자가 발생하면 선별진료소에서 검사를 받는 것이 필요합니다.YTN 한영규입니다.※ '당신의 제보가 뉴스가 됩니다' YTN은 여러분의 소중한 제보를 기다립니다.[카카오톡] YTN을 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr [온라인 제보] www.ytn.co.kr[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",사회
"(서울=뉴스1) 이상학 기자 = 밤에 귀가하던 여성에게 성범죄를 시도한 20대 남성이 구속됐다.서울 강남경찰서는 강간상해 혐의로 A씨를 구속해 수사하고 있다고 6일 밝혔다.A씨는 지난달 30일 피해 여성을 인근 지하철 역에서부터 따라가 성폭행을 시도하려다가 도망간 혐의를 받는다.피해 여성이 저항하자 놀란 A씨는 도망갔으며, 신고를 받고 주변을 수색하던 경찰에 체포됐다.피해 여성은 이 과정에서 경미한 부상을 입은 것으로 전해졌다.shakiroy@news1.kr© 뉴스1코리아( news1.kr ), 무단 전재 및 재배포 금지",사회
"코로나19 기부 유도 위해 세이브더칠드런 인스타그램에 올려(런던=연합뉴스) 박대한 특파원 = 영국 해리(35) 왕자(서식스 공작)와 메건 마클(38) 왕자비(서식스 공작부인) 부부가 아들의 첫 돌을 맞아 새 영상을 공개했다.6일(현지시간) 스카이 뉴스에 따르면 해리 왕자 부부는 이날 국제구호개발 비정부기구(NGO)인 세이브더칠드런 인스타그램 계정에 동영상을 올렸다.영상은 마클 왕자비가 아들 아치를 무릎에 앉힌 뒤 그림책 '오리! 토끼!'를 읽어주는 모습을 담았다.아치는 엄마 무릎 위에서 이리저리 움직이는가 하면, 다른 책을 집었다가 떨어뜨리기도 했다.영상은 해리 왕자가 찍었다.이날은 아치가 돌을 맞은 날이다.부부의 첫째 아이인 아치는 지난해 5월 6일 런던의 포틀랜드 병원에서 태어났다.정식 이름은 '아치 해리슨 마운트배튼-윈저'(Archie Harrison Mountbatten-Windsor)다.해리 왕자 부부는 신종 코로나바이러스 감염증(코로나19) 대응 기금 마련을 돕기 위해 이날 세이브더칠드런 소셜미디어에 영상을 올렸다.해리 왕자 부부 대변인은 ""공작과 공작부인은 수백만명의 어린이들에게 음식과 배움에 필요한 자원이 시급하다는 점을 알리고 싶었다""면서 ""공작부인은 아치가 가장 좋아하는 책을 읽어주기로 했다""고 설명했다.왕위 고위구성원에서 독립을 선언한 해리 왕자 부부는 영국을 떠난 뒤 캐나다를 거쳐 현재 미국 로스앤젤레스(LA)에 정착했다.pdhis959@yna.co.kr",사회
"국내 최초로 건립되는 노동문학관이 6일 첫 삽을 떴다.‘노동문학관건립위원회(위원장 정세훈, 시인)는 이날 오전 충남 홍성군 광천읍 월림리 162의2 현장에서 착공식을 갖고 오는 7월 20일 개관을 목표로 본격적인 건축 공사에 착수했다.민족시각문화교류협회 배인석 상임이사의 사회로 진행된 착공식에는 강원민예총 김흥우 이사장, 정의당 이선영 충남도의원, 더불어민주당 최선경 전 군의원, 이부균 홍성군행정복지국장, 신주철 광천읍장, 가수 이지훈 등이 참석, 착공을 축하했다.착공식에서 정세훈 위원장은 “일제 강점시기 카프와 전태일 열사 분신이후의 노동문학 관련 소중한 자료들이 손실되고 있다”며 “그 자료들을 모아서 잘 보관해야겠다. 더 나아가 노동문학을 조명하고, 노동문학이 향후 유구토록 우리 한국사회의 올바른 길잡이가 되도록 노동문학관을 건립하고자 한다”고 강조했다.정 위원장은 또 “건축을 위해 현재 살고 있는 아파트를 줄여 건립자금을 마련했지만 건축비가 예상보다 많이 들어가 부족한 것을 채우기 위해 SNS 등을 활용한 모금 등 다방면으로 노력하고 있다”면서 “향후 충청남도 또는 홍성군과 협의해 현 부지의 노동문학관을 확장하고, 그 중심으로 주변에 관련 ‘시비동산’과 ‘조각공원’ 등 예술마을을 조성해 전국에서 보다 많은 관람객들이 찾아오는 예술명소로 조성할 생각”이라고 밝혔다.이곳에서는 매년 문학, 그림, 풍물, 춤, 사진, 노래 등 노동관련 모든 예술 장르가 참여하는 전국노동예술제를 3박4일 정도 개최될 예정이다.이 예술제는 향후 세계노동예술제로 확대 승화시켜 노동문학관을 국내는 물론 세계에 널리 알리는 것은 물론 노동문학의 세계적 명소로 추진된다.착공식은 김윤환(시인) 목사의 감사예배 인도로 시작됐다.김 목사는 1989년에 시인으로 등단한 노동문학가다.김 목사는 “노동자의 땀과 눈물, 희망을 담아 노동문학관의 첫 삽을 뜨는 고귀한 시간”이라며 “자본의 도구화 되어 버린 인간의 노동이 어디로 향해야 할지 방향을 정립할 수 있도록 노동문학이 그동안 걸어온 발자취를 기록‧기억하는 공간이 되길 기원한다”고 말했다.건축설계를 담당한 건축사사무소 노둣돌 이윤하 대표(시인)는 “노동문학관 건립 소식을 접하고 내가 먼저 자청해 설계를 담당하겠다고 자원해 함께하게 됐다”며 “건물 디자인의 수평선은 노동의 일상성과 평등권의 가치를 상징한다. 수직선은 노동, 인권, 진보에 대한 기대를 담아 단순화 했고, 장래 외부 확장을 염두에 두었다. 전체적으로 너무 멋스럽지 않으면서 풍부한 내용을 담아 책을 품는 공간을 구상해 설계했다”고 설명했다.정세훈 위원장은 리얼리스트100 상임위원(대표), 한국작가회의 이사, 한국민예총 이사장 대행, 소년희망센터건립추진위원회 위원 등을 역임했으며, 제32회 기독교문화대상을 수상했다. 현재 인천민예총 이사장, 황해평화포럼 평화인문분과위원, 위기청소년의좋은친구어게인 이사, 소년희망센터 운영위원 등으로 활동하고 있다.정창교 기자 jcgyo@kmib.co.krGoodNews paper ⓒ 국민일보(www.kmib.co.kr) , 무단전재 및 재배포금지",사회
"모두에게 보여주고 싶은 기사라면?beta 이 기사를 추천합니다 버튼을 눌러주세요.

집계 기간 동안 추천을 많이 받은 기사는 네이버 자동 기사배열 영역에 추천 요소로 활용됩니다. 레이어 닫기",사회
"[안산=파이낸셜뉴스 강근주 기자] 5월6일부터 대면 수업에 들어가는 서울예술대학교는 교내에 ‘안심대문’ 및 ‘안심대기실’을 설치하고 재학생 및 교직원 전원에게 전달할 ‘안심키트’를 제작하는 등 학생이 안심하고 등교할 수 있는 환경 조성에 나섰다.코로나19 사태 초기이던 2월3일 입학학생처 내에 감염병관리대응팀을 구성한 서울예대는 그동안 수차례 학교 시설을 방역하고 비대면 수업을 진행 중인 학생을 위한 대응 조치 안내문을 발송하는 등 코로나19 확산 방지를 위한 조치를 취해 왔다.5월6일로 대면 수업 개시일이 확정된 뒤에는 학생 등교를 위한 준비에 본격 나서 우선 교내에 안심대문 및 안심대기실을 설치, 운영하고 있다. 등교 학생 중 유증상자 및 무증상자 중 확진자를 선별, 적절한 초기 대응 조치를 취하고자 설치된 안심대문은 서울예대 상징물인 빨간다리(예술정보센터) 아래에 자리하고 있다.교내에 출입하는 모든 학생은 안심대문 앞에서 선별지를 작성, 제출한 후 열감지 카메라를 통과해야 학교에 들어설 수 있다. 안심대문 통과 시 유증상자 혹은 고열 등 의심 증상자가 발견되면 안심대문 인근 안심대기실로 안내한 후 관내 보건소 선별 진료소와 연락해 추후 조치를 취하게 된다.안심대문은 현재 교직원을 대상으로 시범 운영 중이며, 5월6일부터 본격 운영된다. 서울예대는 학생의 안심대문 이용 안내를 위해 관련 홍보 동영상도 제작해 홈페이지에 게시했다.학교 구성원에게 배포할 안심키트는 학생용 3200개, 교직원용 600개 등 총 4000여개로 손소독제, 살균소독제, 마스크, 살균 티슈, 비타민 음료 등으로 구성돼 있다.안심키트는 안심대문을 통과하는 재학생 및 교직원 전원에게 전달된다. 안심키트에 동봉된 개인용 살균소독제 4000개는 3월23일 박인태 에이치엔티 대표(서울예대 광고창작 전공)가 재학생을 위해 기부한 것이다.서울예대는 대면 수업에 따른 ‘교내 코로나19 감염증 확산 대비 지침사항’도 홈페이지를 통해 안내했다. 지침은 △코로나19 관련 정보 △예방 생활수칙 및 행동요령 △대면 수업 이후 학교생활 대응 △감염 의심자 및 확진자 발생 △시설관리 대응 △교내 방역 및 소독 지침 등으로 구성돼 있다.한편 서울예대는 코로나19 사태 장기화로 어려움을 겪는 재학생을 응원하기 위해 서울예대 재학생과 교수, 연예인 동문의 메시지를 담은 ‘코로나19 극복을 위한 릴레이 응원 영상’을 SNS에 게재하고 있다.TV 오디션 프로그램 ‘미스터 트롯’에 출연한 옥진욱씨(공연학부 재학)를 시작으로 실용음악 전공 우디 박 교수, 배우 장현성(연극 전공), 안재욱(연극 전공) , 장항준 감독(연극 전공) 개그맨 김용만(방송영상 전공), 김진수(연극 전공) 등이 참여했다.한편 코로나19 극복 응원 영상 https://www.youtube.com/channel/UCsWJLCCNX-Y7sA_CUYV1Qfw은 서울예대 공식 유튜브, 페이스북과 인스타그램에서 볼 수 있다.※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지",사회
"지적장애가 있는 중학생이 다른 학교 동갑내기 두 명으로부터 집단폭행을 당해 중태에 빠졌다. 가해자 중 한 명은 학교 운동 선수인 것으로 알려졌다.6일 서울 강동경찰서는 지난달 21일 지적장애가 있는 다른 학교 동갑내기를 때려 중태에 빠지게 한 혐의로 중학교 3학년 A군을 공동상해 혐의로 구속하고, 다른 한 명은 불구속 상태로 검찰에 송치했다고 밝혔다. A군 등은 지난달 19일 새벽 4시쯤 서울 강동구의 한 지상 주차장에서 피해자의 머리와 몸을 발로 차 뇌출혈로 인한 중태에 빠지게 한 혐의를 받고 있다.A군 등은 지난달 19일 새벽 4시쯤 서울 강동구의 한 지상 주차장에서 피해자의 머리와 몸을 발로 차 뇌출혈로 인한 중태에 빠지게 한 혐의를 받고 있다. 이들은 경찰 조사에서 ""피해자가 A군의 아버지를 흉내내고, 다른 가해자의 여자친구를 성적으로 모욕하는 말을 했다고 전해들어 화가 나서 때렸다""고 진술한 것으로 알려졌다.피해자의 가족들은 피해 학생이 지적장애 3급 판정을 받아 또래보다 인지능력이 낮아 누군가를 의도적으로 모욕하지는 못하며, 오히려 A군의 지속적인 폭행에 시달렸다고 주장하고 있다.[이진한 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]",사회
"남양유업이 홍보대행사를 통해 경쟁사를 비방한 정황이 드러나 경찰이 수사에 착수한 것으로 확인됐다.6일 서울종로경찰서는 홍원식 남양유업 회장(70) 등 7명을 명예훼손 혐의로 입건해 수사 중이라고 밝혔다.경찰 등에 따르면 남양유업은 지난해 초 홍보대행사를 동원해 온라인 카페 등에 경쟁사를 비방하는 내용의 댓글을 게시한 혐의를 받고 있다. 경찰은 남양유업이 부산 소재 홍보대행사를 통해 경쟁사 비방에 조직적으로 관여한 정황을 파악하고 수사를 진행하고 있는 것으로 전해졌다. 이번 수사는 비방의 대상이 된 업체가 경찰에 남양유업을 고소해 시작된 것으로 알려졌다.경찰 관계자는 ""수사가 진행되고 있는 것은 맞지만 구체적 혐의는 밝히기 어렵다""고 설명했다. 남양유업 관계자는 ""경찰이 조사 중인 사안이라 추가로 설명할 것이 없다""고 밝혔다.[이윤식 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]",사회
"[앵커]전국에서 코로나19 방역대책이 생활 방역으로 전환됐는데요.피해가 컸던 대구시는 지역 상황에 맞는 강력한 방역대책을 추진하겠다며 교육부 방침과 달리 각급 학교의 등교 시점을 조정할 수 있다고 발표해 큰 혼선을 초래했습니다.마스크 착용 의무화를 강조하면서 위반하면 처벌하겠다고 말해 시민들의 반발도 샀습니다.정지훈 기자입니다.[기자]생활방역으로 전환한 전국적 상황과 달리 코로나19 대유행을 겪은 대구시는 지역 상황에 맞는 강력한 방역대책 추진을 발표했습니다.성급한 복귀보다 더 철저한 방역에 무게를 둘 수밖에 없다며 등교수업 시기 조정도 언급했습니다. ""고등학교 3학년부터 시작해 순차적으로 실시한다는 교육부 방침에도 불구하고 대구 상황에 맞게 조정하는 방안을 대구시교육청과 긴밀히 협의해 나갈 것입니다.""하지만 대구시교육청은 ""시의 방역 대책과 우려에 대해 공감한다""면서도 구체적 실무 협의 없이 이뤄진 대구시의 일방적인 발표에 당혹스런 표정입니다. ""같이 공감하고 있습니다. 아이들 안전하게 등교하는 게 가장 중요하기 때문에. 다만 세부방식이나 초·중·고별로 우리가 학교하고 계속 소통하고 있습니다.""온라인 수업과 등교수업 병행만으로도 업무부담이 큰 일선 교사들은 대구시장의 한마디 발언으로 혼선이 초래되면서 종일 등교 일정을 묻는 학부모 전화에 시달려야 했습니다. ""선생님들이 원격수업도 병행을 해야 되고 오는 아이들도 받아야 되면 교사 업무가 너무 과중됩니다. 학부모들도 지금까지 기다렸는데 또 집에 아이들을 데리고 있어야 하는 불편함이 있다는 거죠.""대중교통과 공공시설 의용 때 마스크 착용을 의무화하고 위반하면 처벌하겠다는 대구시장의 행정명령 발언도 논란입니다.시민들은 ""마스크 쓰기는 당연한 일""이라면서도 ""여태껏 자발적으로 사회적 거리두기 등 참여를 잘해왔는데 뒤늦은 강제에 처벌까지 하겠다는 건 민심을 제대로 읽지 못하고 있는 탁상행정""이라 꼬집었습니다.연합뉴스TV 정지훈입니다.연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23",사회
